Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;golshtAway;totalAway;pHome;pAway;pSum;avgHome;sdHome;avgAway;sdAway;avgSum
713;27/08/2023;09:30;MOZAMBIQUE;MOCAMBOLA - ROUND 16;Ferroviario Lichinga;Ferroviario Maputo;12;20;11;20;0,6;0,55;1,15;0,9;0,8888;0,8;0,8124;1,7
714;27/08/2023;09:30;MOZAMBIQUE;MOCAMBOLA - ROUND 16;Costa do Sol;Ferroviario Nampula;13;20;10;20;0,65;0,5;1,15;0,95;0,8047;0,7;0,781;1,65
715;27/08/2023;13:00;PORTUGAL;CAMPEONATO DE PORTUGAL - GROUP A - ROUND 2;Tirsense;Dumiense;10;20;13;20;0,5;0,65;1,15;1,1;1,3;1,35;1,2359;2,45
716;27/08/2023;14:30;SERBIA;SUPER LIGA - ROUND 5;Cukaricki;Radnik;13;20;10;20;0,65;0,5;1,15;1,1;1,044;0,75;0,8874;1,85
717;27/08/2023;13:00;PORTUGAL;CAMPEONATO DE PORTUGAL - GROUP A - ROUND 2;Ribeirao;SC Vila Real;8;20;15;20;0,4;0,75;1,15;1,0;1,5492;1,2;1,0296;2,2
718;27/08/2023;11:00;ESTONIA;MEISTRILIIGA - ROUND 25;Narva;Paide;15;20;8;20;0,75;0,4;1,15;1,15;0,8529;1,0;1,5166;2,15
719;27/08/2023;19:00;MEXICO;LIGA MX - APERTURA - ROUND 6;Necaxa;Queretaro;11;20;12;20;0,55;0,6;1,15;0,85;1,0137;0,8;0,8718;1,65
720;27/08/2023;18:00;COLOMBIA;PRIMERA B - CLAUSURA - ROUND 7;Orsomarso;Boca Juniors;11;20;12;20;0,55;0,6;1,15;0,8;0,8718;0,95;0,9734;1,75
721;27/08/2023;12:00;SERBIA;SRPSKA LIGA - WEST - ROUND 2;OFK Mihajlovac;Real Podunavci;11;20;12;20;0,55;0,6;1,15;0,75;0,7665;1,15;1,1948;1,9
722;27/08/2023;11:55;LITHUANIA;A LYGA - ROUND 28;Zalgiris;Dziugas Telsiai;11;20;12;20;0,55;0,6;1,15;0,9;1,044;1,0;1,0;1,9
723;27/08/2023;13:00;PORTUGAL;CAMPEONATO DE PORTUGAL - GROUP A - ROUND 2;CDC Montalegre;SC Mirandela;13;20;10;20;0,65;0,5;1,15;1,05;0,9734;0,7;0,781;1,75
724;27/08/2023;14:00;PORTUGAL;LIGA 3 - ROUND 4;Sanjoanense;AD Fafe;12;20;11;20;0,6;0,55;1,15;0,8;0,7483;0,75;0,7665;1,55
725;27/08/2023;17:00;ARGENTINA;TORNEO FEDERAL - ROUND 27;Central Norte;Boca Unidos;12;20;11;20;0,6;0,55;1,15;1,0;0,9487;1,0;1,0954;2,0
726;27/08/2023;16:00;VENEZUELA;LIGA FUTVE 2 - CLAUSURA - ROUND 8;Miranda;Nueva Esparta;13;20;10;20;0,65;0,5;1,15;1,05;0,9734;0,8;0,9798;1,85
727;27/08/2023;15:00;BRAZIL;SERIE D - PLAY OFFS - QUARTER-FINALS;Maranhao;Ferroviario;11;20;12;20;0,55;0,6;1,15;0,8;0,8124;1,2;1,4697;2,0
728;27/08/2023;16:00;ARGENTINA;TORNEO FEDERAL - ROUND 27;Juventud Unida Universitario;Huracan Las Heras;11;20;12;20;0,55;0,6;1,15;1,0;0,9487;0,9;0,9434;1,9
729;27/08/2023;15:30;SPAIN;PRIMERA RFEF - GROUP 2 - ROUND 1;Baleares;Algeciras;13;20;10;20;0,65;0,5;1,15;0,95;0,8047;0,8;0,9274;1,75
730;27/08/2023;11:00;POLAND;III LIGA - GROUP III - ROUND 5;Carina Gubin;Zielona Gora;12;20;11;20;0,6;0,55;1,15;1,1;1,2207;1,1;1,1358;2,2
731;27/08/2023;12:30;HUNGARY;MERKANTIL BANK LIGA - ROUND 6;Soroksar;Nyiregyhaza;11;20;12;20;0,55;0,6;1,15;0,75;0,7665;0,95;0,9206;1,7
732;27/08/2023;15:00;BRAZIL;CAMPEONATO CATARINENSE 2 - PLAY OFFS - FINAL;Nacao;Inter de Lages;15;20;8;20;0,75;0,4;1,15;1,5;1,3964;0,6;0,8602;2,1
733;27/08/2023;20:00;HONDURAS;LIGA NACIONAL - APERTURA - ROUND 5;Olancho;Real Sociedad;12;20;11;20;0,6;0,55;1,15;0,95;1,0235;0,85;0,9631;1,8
734;27/08/2023;13:15;OMAN;PROFESSIONAL LEAGUE - ROUND 2;Al Seeb;Al Nasr;9;20;14;20;0,45;0,7;1,15;0,75;1,0428;1,05;1,0235;1,8
735;27/08/2023;13:00;PORTUGAL;CAMPEONATO DE PORTUGAL - GROUP D - ROUND 2;Lusitano GC;FC Barreirense;10;20;12;20;0,5;0,6;1,1;0,75;0,8874;0,95;0,9206;1,7
736;27/08/2023;15:00;WORLD;CLUB FRIENDLY;Navalcarnero;Guadalajara;7;20;15;20;0,35;0,75;1,1;0,5;0,8062;1,2;1,0296;1,7
737;27/08/2023;08:30;CHINA;JIA LEAGUE - ROUND 20;Qingdao West Coast;Shanghai Jiading Huilong;14;20;8;20;0,7;0,4;1,1;1,25;1,0428;0,6;0,8;1,85
738;27/08/2023;12:00;BULGARIA;VTORA LIGA - ROUND 7;Strumska Slava;Svoge;12;20;10;20;0,6;0,5;1,1;1,0;1,0;0,75;0,8292;1,75
739;27/08/2023;17:00;PERU;LIGA 1 - CLAUSURA - ROUND 11;Dep. Municipal;Sport Boys;10;20;12;20;0,5;0,6;1,1;1,0;1,1832;0,85;0,8529;1,85
740;27/08/2023;15:00;WORLD;CLUB FRIENDLY;Lorca Deportiva;Mar Menor;13;20;9;20;0,65;0,45;1,1;1,1;0,995;0,55;0,669;1,65
741;27/08/2023;08:00;THAILAND;THAI LEAGUE 1 - ROUND 3;Prachuap;Nakhon Pathom;12;20;10;20;0,6;0,5;1,1;1,2;1,2083;0,95;1,3592;2,15
742;27/08/2023;10:00;GEORGIA;CRYSTALBET EROVNULI LIGA - ROUND 23;Samgurali;Torpedo Kutaisi;11;20;11;20;0,55;0,55;1,1;1,0;1,0;0,85;0,9097;1,85
743;27/08/2023;11:00;FINLAND;KAKKONEN GROUP A;Klubi 04;NJS;12;20;10;20;0,6;0,5;1,1;1,3;1,3077;1,0;1,3038;2,3
744;27/08/2023;10:30;DR CONGO;LIGUE 1 - ROUND 1;Sanga Balende;Don Bosco;12;20;9;18;0,6;0,5;1,1;0,65;0,5723;0,7778;0,8535;1,4278
745;27/08/2023;09:00;KENYA;PREMIER LEAGUE - ROUND 1;Nairobi City;Wazito;8;20;14;20;0,4;0,7;1,1;0,7;1,0536;1,0;0,8944;1,7
746;27/08/2023;11:00;TURKEY;2. LIG RED GROUP - ROUND 1;Arnavutkoy Bl.;Igdir FK;10;20;12;20;0,5;0,6;1,1;1,15;1,5898;1,15;1,2757;2,3
747;27/08/2023;12:00;KAZAKHSTAN;PREMIER LEAGUE - ROUND 21;Tobol;Ordabasy;9;20;13;20;0,45;0,65;1,1;0,6;0,8;0,85;0,7263;1,45
748;27/08/2023;17:00;VENEZUELA;LIGA FUTVE 2 - CLAUSURA - ROUND 8;Bolivar;Academia Anzoategui;10;20;12;20;0,5;0,6;1,1;0,75;0,8874;1,0;0,9487;1,75
749;27/08/2023;05:00;JAPAN;J3 LEAGUE - ROUND 24;YSCC;Vanraure;10;20;12;20;0,5;0,6;1,1;1,05;1,2031;0,9;0,9434;1,95
750;27/08/2023;06:00;JAPAN;J2 LEAGUE - ROUND 32;Blaublitz;Shimizu S-Pulse;8;20;14;20;0,4;0,7;1,1;0,7;1,005;1,3;1,1;2,0
751;27/08/2023;16:30;SPAIN;PRIMERA RFEF - GROUP 2 - ROUND 1;Recreativo Huelva;CF Intercity;9;20;13;20;0,45;0,65;1,1;0,5;0,5916;1,0;1,0;1,5
752;27/08/2023;16:30;ARGENTINA;PRIMERA NACIONAL - ROUND 27;Chaco For Ever;Ferro;10;20;12;20;0,5;0,6;1,1;0,65;0,7263;0,95;1,0235;1,6
753;27/08/2023;21:00;USA;NWSL WOMEN;Angel City W;Reign W;11;20;11;20;0,55;0,55;1,1;1,15;1,1079;0,9;1,0909;2,05
754;27/08/2023;14:30;ARGENTINA;COPA DE LA LIGA PROFESIONAL - ROUND 2;Platense;Defensa y Justicia;10;20;12;20;0,5;0,6;1,1;0,75;0,8874;0,9;0,9434;1,65
755;27/08/2023;12:00;ALBANIA;SUPERLIGA - ROUND 1;Laci;Erzeni;11;20;11;20;0,55;0,55;1,1;0,85;0,9097;0,9;0,9434;1,75
756;27/08/2023;15:30;SPAIN;PRIMERA RFEF - GROUP 1 - ROUND 1;Lugo;Teruel;10;20;12;20;0,5;0,6;1,1;0,85;0,9631;0,95;0,9734;1,8
757;27/08/2023;10:00;ZIMBABWE;PREMIER SOCCER LEAGUE - ROUND 20;Yadah;Sheasham;13;20;8;18;0,65;0,4444;1,0944;1,0;1,0;0,6667;0,8819;1,6667
758;27/08/2023;10:00;ZIMBABWE;PREMIER SOCCER LEAGUE - ROUND 20;Dynamos;Simba Bhora;8;20;11;16;0,4;0,6875;1,0875;0,8;1,1662;0,875;0,696;1,675
759;27/08/2023;13:00;AFRICA;CAF CHAMPIONS LEAGUE - QUALIFICATION - SEMI-FINALS;ASEC Mimosas;Coton FC;11;20;9;17;0,55;0,5294;1,0794;0,6;0,5831;0,7647;0,8065;1,3647
760;27/08/2023;15:30;URUGUAY;SEGUNDA DIVISION - ROUND 14;Bella Vista;Sud America;11;20;10;20;0,55;0,5;1,05;1,25;1,5124;0,8;0,8718;2,05
761;27/08/2023;09:30;MALAWI;SUPER LEAGUE;Mighty Wanderers;MAFCO;8;20;13;20;0,4;0,65;1,05;0,55;0,7399;1,0;1,0;1,55
762;27/08/2023;10:00;ZIMBABWE;PREMIER SOCCER LEAGUE - ROUND 20;Manica;Herentals;9;20;12;20;0,45;0,6;1,05;0,6;0,7348;0,8;0,7483;1,4
763;27/08/2023;12:00;WORLD;CLUB FRIENDLY WOMEN;Dep. La Coruna W;Eibar W;11;20;10;20;0,55;0,5;1,05;1,0;1,1832;0,55;0,5895;1,55
764;27/08/2023;10:00;BRAZIL;COPA PAULISTA - ROUND 9;Comercial;Sao Bento;10;20;11;20;0,5;0,55;1,05;0,75;0,8874;0,65;0,6538;1,4
765;27/08/2023;11:00;BRAZIL;CAMPEONATO GAUCHO 2 - PLAY OFFS - FINAL;Santa Cruz RS;Guarany de Bage;10;20;11;20;0,5;0,55;1,05;0,65;0,7263;0,7;0,781;1,35
766;27/08/2023;08:30;CHINA;JIA LEAGUE - ROUND 20;Wuxi Wugou;Nanjing City;12;20;9;20;0,6;0,45;1,05;1,15;1,1948;0,75;0,9937;1,9
767;27/08/2023;11:00;NORTH MACEDONIA;1. MFL - ROUND 5;Bregalnica Stip;Brera Strumica;10;20;11;20;0,5;0,55;1,05;1,0;1,3038;1,05;1,2835;2,05
768;27/08/2023;13:00;PORTUGAL;CAMPEONATO DE PORTUGAL - GROUP B - ROUND 2;Sao Joao Ver;Vila Mea;9;20;12;20;0,45;0,6;1,05;0,9;1,3748;0,85;0,8529;1,75
769;27/08/2023;05:00;CHINA;SUPER LEAGUE WOMEN - ROUND 14;Beijing Beikong W;Shandong SL W;12;20;9;20;0,6;0,45;1,05;0,95;0,9734;0,85;1,1522;1,8
770;27/08/2023;16:00;BRAZIL;SERIE A - ROUND 21;Botafogo RJ;Bahia;10;20;11;20;0,5;0,55;1,05;0,65;0,9097;1,05;1,1608;1,7
771;27/08/2023;09:30;MOZAMBIQUE;MOCAMBOLA - ROUND 16;Black Bulls;UD Songo;12;20;9;20;0,6;0,45;1,05;0,85;0,8529;0,65;0,7921;1,5
772;27/08/2023;19:15;PANAMA;LPF - CLAUSURA - ROUND 6;UMECIT;Plaza Amador;10;20;11;20;0,5;0,55;1,05;0,9;1,261;0,95;0,9734;1,85
773;27/08/2023;14:30;SPAIN;LALIGA2 - ROUND 3;Amorebieta;Andorra;13;20;8;20;0,65;0,4;1,05;1,05;0,9734;0,8;1,077;1,85
774;27/08/2023;06:00;JAPAN;J3 LEAGUE - ROUND 24;Azul Claro Numazu;Osaka;12;20;9;20;0,6;0,45;1,05;1,15;1,1948;0,6;0,7348;1,75
775;27/08/2023;14:00;TURKEY;2. LIG WHITE GROUP - ROUND 1;Bucaspor 1928;Vanspor FK;12;20;9;20;0,6;0,45;1,05;0,8;0,7483;0,85;1,0618;1,65
776;27/08/2023;10:00;TURKEY;2. LIG WHITE GROUP - ROUND 1;Adiyaman FK;Diyarbekirspor;9;20;12;20;0,45;0,6;1,05;0,7;0,9;0,8;0,8124;1,5
777;27/08/2023;17:00;ARGENTINA;COPA DE LA LIGA PROFESIONAL - ROUND 2;Sarmiento Junin;Boca Juniors;11;20;10;20;0,55;0,5;1,05;0,7;0,781;0,6;0,6633;1,3
778;27/08/2023;13:10;ARGENTINA;PRIMERA NACIONAL - ROUND 31;Almirante Brown;Deportivo Moron;9;20;12;20;0,45;0,6;1,05;0,75;0,9421;0,9;0,9434;1,65
779;27/08/2023;16:30;ARGENTINA;TORNEO FEDERAL - ROUND 27;San Martin Formosa;Crucero del Norte;9;20;12;20;0,45;0,6;1,05;0,5;0,5916;0,95;0,9206;1,45
780;27/08/2023;21:30;PANAMA;LPF - CLAUSURA - ROUND 6;Miguelito;San Francisco;14;20;7;20;0,7;0,35;1,05;1,0;0,8367;0,45;0,669;1,45
781;27/08/2023;12:00;BULGARIA;THIRD LEAGUE - SOUTH-EAST - ROUND 4;Dimitrovgrad;Sozopol;8;20;12;20;0,4;0,6;1,0;0,75;1,1347;0,75;0,6982;1,5
782;27/08/2023;16:00;BRAZIL;COPA PAULISTA - ROUND 9;Marilia;Noroeste;11;20;9;20;0,55;0,45;1,0;1,25;1,299;0,6;0,7348;1,85
783;27/08/2023;16:30;SPAIN;PRIMERA RFEF - GROUP 1 - ROUND 1;Ponferradina;Celta Vigo B;11;20;9;20;0,55;0,45;1,0;0,65;0,6538;0,7;0,9;1,35
784;27/08/2023;15:30;ARGENTINA;PRIMERA C - ROUND 32;Club Lujan;Deportivo Espanol;9;20;11;20;0,45;0,55;1,0;0,6;0,8;1,0;1,1832;1,6
785;27/08/2023;14:00;WORLD;CLUB FRIENDLY;El Palo;Ciudad de Lucena;11;20;9;20;0,55;0,45;1,0;0,7;0,7141;0,6;0,8;1,3
786;27/08/2023;09:30;MOZAMBIQUE;MOCAMBOLA - ROUND 16;Ferroviario Nacala;Ferroviario Beira;10;20;9;20;0,5;0,45;0,95;0,65;0,7263;0,6;0,7348;1,25
787;27/08/2023;07:00;SOUTH KOREA;K3 LEAGUE - ROUND 23;Gangneung;Daejeon Korail;8;20;11;20;0,4;0,55;0,95;0,55;0,7399;0,75;0,7665;1,3
788;27/08/2023;11:00;AFRICA;CAF CONFEDERATION CUP - QUALIFICATION - SEMI-FINALS;Abu Salim;Olympique Beja;7;20;12;20;0,35;0,6;0,95;0,35;0,477;0,9;0,995;1,25
789;27/08/2023;10:30;DR CONGO;LIGUE 1 - ROUND 1;Blessing;Groupe Bazano;9;20;10;20;0,45;0,5;0,95;0,65;0,7921;0,8;1,0296;1,45
790;27/08/2023;15:15;MOROCCO;BOTOLA PRO - ROUND 1;Youssoufia Berrechid;Raja Casablanca;9;20;10;20;0,45;0,5;0,95;0,7;1,005;0,8;1,077;1,5
791;27/08/2023;13:00;WORLD;CLUB FRIENDLY;Numancia;Tudelano;9;20;9;20;0,45;0,45;0,9;0,55;0,669;0,7;1,005;1,25
792;27/08/2023;09:30;MOZAMBIQUE;MOCAMBOLA - ROUND 16;Baia de Pemba;Ferroviario Quelimane;10;20;7;20;0,5;0,35;0,85;0,8;1,0296;0,45;0,669;1,25
793;27/08/2023;08:35;CHINA;SUPER LEAGUE WOMEN - ROUND 14;Henan Songshan Longmen W;Shaanxi Changan W;8;20;9;20;0,4;0,45;0,85;0,95;1,4309;0,55;0,7399;1,5
794;27/08/2023;15:00;WORLD;CLUB FRIENDLY;Don Benito;Cacereno;9;20;7;20;0,45;0,35;0,8;0,6;0,8;0,55;0,8646;1,15
795;27/08/2023;12:30;HUNGARY;MERKANTIL BANK LIGA - ROUND 6;Budafoki;Kozarmisleny SE;6;20;10;20;0,3;0,5;0,8;0,5;0,8062;0,6;0,6633;1,1
796;27/08/2023;12:00;SERBIA;PRVA LIGA - ROUND 4;Mladost GAT;Vrsac;7;20;9;20;0,35;0,45;0,8;0,65;1,1079;1,0;1,3038;1,65
