Nº;Date;Time;Country;League;Home;Away;o15Home;totalHome;AvgHome;o15Away;totalAway;AvgAway;pHome;pAway;pSum;avgSum
920;05/08/2023;22:30;PANAMA;LPF - CLAUSURA - ROUND 3;Herrera;San Francisco;10;15;1,9333;9;15;1,8667;0,6667;0,6;1,2667;3,8
921;05/08/2023;11:00;LEBANON;PREMIER LEAGUE - ROUND 1;Tripoli;Bourj FC;10;15;2,3333;9;15;2,1333;0,6667;0,6;1,2667;4,4666
922;05/08/2023;05:00;WORLD;CLUB FRIENDLY;Pozuelo de Alarcon (Esp);Illescas (Esp);10;15;3,3333;9;15;2,0667;0,6667;0,6;1,2667;5,4
923;05/08/2023;17:00;GUATEMALA;LIGA NACIONAL - APERTURA - ROUND 2;Coban Imperial;Malacateco;9;15;1,8667;10;15;2,3333;0,6;0,6667;1,2667;4,2
924;05/08/2023;16:00;WORLD;CLUB FRIENDLY;Getafe (Esp);Vitesse (Ned);7;15;1,8;12;15;3,0;0,4667;0,8;1,2667;4,8
925;05/08/2023;11:00;NORTHERN IRELAND;NIFL PREMIERSHIP - ROUND 1;Newry City;Loughgall;9;15;2,6667;10;15;2,8;0,6;0,6667;1,2667;5,4667
926;05/08/2023;12:30;SERBIA;PRVA LIGA - ROUND 1;Vrsac;Kolubara;11;15;2,4;8;15;1,8;0,7333;0,5333;1,2666;4,2
927;05/08/2023;11:00;ENGLAND;CHAMPIONSHIP - ROUND 1;Swansea;Birmingham;11;15;2,6667;8;15;2,1333;0,7333;0,5333;1,2666;4,8
928;05/08/2023;00:00;FIJI;PREMIER LEAGUE - ROUND 15;Ba;Labasa;11;15;2,6;8;15;1,7333;0,7333;0,5333;1,2666;4,3333
929;05/08/2023;17:30;COLOMBIA;PRIMERA B - CLAUSURA - ROUND 3;Llaneros;Leones;8;15;1,8;11;15;3,1333;0,5333;0,7333;1,2666;4,9333
930;05/08/2023;19:00;GUATEMALA;LIGA NACIONAL - APERTURA - ROUND 2;Deportivo Mixco;Antigua;5;15;1,6;14;15;3,1333;0,3333;0,9333;1,2666;4,7333
931;05/08/2023;15:30;ARGENTINA;PRIMERA C - ROUND 30;Real Pilar;Sportivo Italiano;11;15;2,2667;8;15;1,8667;0,7333;0,5333;1,2666;4,1334
932;05/08/2023;10:00;ZIMBABWE;PREMIER SOCCER LEAGUE - ROUND 18;Chicken Inn;Sheasham;11;15;2,0;8;15;1,3333;0,7333;0,5333;1,2666;3,3333
933;05/08/2023;20:00;USA;USL CHAMPIONSHIP;Pittsburgh;Tampa Bay;8;15;2,2667;11;15;2,7333;0,5333;0,7333;1,2666;5,0
934;05/08/2023;11:00;UKRAINE;CHAMPIONSHIP WOMEN - ROUND 1;Kolos Kovalivka W;Mariupol W;8;15;2,8;11;15;4,3333;0,5333;0,7333;1,2666;7,1333
935;05/08/2023;10:30;WORLD;CLUB FRIENDLY;RB Leipzig (Ger);Las Palmas (Esp);11;15;3,7333;8;15;1,6667;0,7333;0,5333;1,2666;5,4
936;05/08/2023;09:00;WORLD;CLUB FRIENDLY;R. Sociedad B (Esp);Alaves B (Esp);11;15;2,1333;8;15;1,6667;0,7333;0,5333;1,2666;3,8
937;05/08/2023;05:00;ROMANIA;LIGA 2 - ROUND 1;Viitorul Tg. Jiu;FC Arges;8;15;2,3333;11;15;2,9333;0,5333;0,7333;1,2666;5,2666
938;05/08/2023;11:00;SCOTLAND;PREMIERSHIP - ROUND 1;Dundee FC;Motherwell;8;15;2,9333;11;15;2,7333;0,5333;0,7333;1,2666;5,6666
939;05/08/2023;11:00;SWEDEN;DIVISION 1 - SÖDRA - ROUND 16;Vanersborgs IF;Norrby;8;15;1,9333;11;15;2,8;0,5333;0,7333;1,2666;4,7333
940;05/08/2023;16:00;CROATIA;HNL - ROUND 3;D. Zagreb;Gorica;11;15;2,6;8;15;2,1333;0,7333;0,5333;1,2666;4,7333
941;05/08/2023;05:00;PHILIPPINES;COPA PAULINO ALCANTARA;Don Bosco Garelli;Loyola;1;2;3,0;11;15;2,4667;0,5;0,7333;1,2333;5,4667
942;05/08/2023;12:30;SLOVAKIA;4. LIGA - BRATISLAVA - ROUND 1;Modra;Pezinok;6;8;4,125;7;15;1,7333;0,75;0,4667;1,2167;5,8583
943;05/08/2023;16:00;BRAZIL;SERIE C - FIRST STAGE - ROUND 16;Pouso Alegre;Manaus;8;15;1,8667;10;15;2,2667;0,5333;0,6667;1,2;4,1334
944;05/08/2023;12:30;ROMANIA;LIGA 1 - ROUND 4;FC Botosani;U Craiova 1948;10;15;2,3333;8;15;3,1333;0,6667;0,5333;1,2;5,4666
945;05/08/2023;09:00;KAZAKHSTAN;PREMIER LEAGUE - ROUND 18;Zhetysu Taldykorgan;Kyzylzhar;10;15;2,4667;8;15;1,9333;0,6667;0,5333;1,2;4,4
946;05/08/2023;17:00;DOMINICAN REPUBLIC;LDF - WINNERS STAGE - ROUND 4;Atlantico;Cibao;10;15;2,3333;8;15;2,2;0,6667;0,5333;1,2;4,5333
947;05/08/2023;07:00;VIETNAM;V.LEAGUE 1 - RELEGATION GROUP - ROUND 4;Da Nang;Song Lam Nghe An;6;15;1,8;12;15;2,5333;0,4;0,8;1,2;4,3333
948;05/08/2023;09:00;FINLAND;VEIKKAUSLIIGA;HJK;Mariehamn;8;15;1,7333;10;15;2,2667;0,5333;0,6667;1,2;4,0
949;05/08/2023;06:30;CHINA;YI LEAGUE - ROUND 14;Hunan Billows;Jiangxi Dark Horse;10;15;3,0667;8;15;2,2667;0,6667;0,5333;1,2;5,3334
950;05/08/2023;15:00;VENEZUELA;LIGA FUTVE 2 - CLAUSURA - ROUND 4;Nueva Esparta;Dynamo Puerto;8;15;2,1333;10;15;2,6667;0,5333;0,6667;1,2;4,8
951;05/08/2023;15:30;ARGENTINA;PRIMERA NACIONAL - ROUND 25;Villa Dalmine;Gimnasia Jujuy;10;15;2,1333;8;15;2,0667;0,6667;0,5333;1,2;4,2
952;05/08/2023;15:00;ARGENTINA;PRIMERA NACIONAL - ROUND 28;Almagro;San Telmo;7;15;1,8;11;15;2,4667;0,4667;0,7333;1,2;4,2667
953;05/08/2023;13:00;SERBIA;SUPER LIGA - ROUND 2;Javor;Novi Pazar;7;15;1,7333;11;15;2,6;0,4667;0,7333;1,2;4,3333
954;05/08/2023;14:00;FRANCE;LIGUE 2 - ROUND 1;AC Ajaccio;Rodez;10;15;2,4;8;15;2,0667;0,6667;0,5333;1,2;4,4667
955;05/08/2023;08:30;CHINA;JIA LEAGUE - ROUND 17;Shanghai Jiading Huilong;Wuxi Wugou;8;15;1,8667;10;15;2,6;0,5333;0,6667;1,2;4,4667
956;05/08/2023;15:00;SERBIA;SUPER LIGA - ROUND 2;Zeleznicar Pancevo;Mladost;11;15;2,9333;7;15;1,5333;0,7333;0,4667;1,2;4,4666
957;05/08/2023;13:30;ISRAEL;TOTO CUP - ROUND 3;Hapoel Tel Aviv;Hapoel Petah Tikva;9;15;2,2;9;15;2,6667;0,6;0,6;1,2;4,8667
958;05/08/2023;13:00;WORLD;CLUB FRIENDLY;Frosinone (Ita);Cosenza (Ita);11;15;3,1333;7;15;1,6667;0,7333;0,4667;1,2;4,8
959;05/08/2023;13:00;POLAND;DIVISION 2 - ROUND 3;Olimpia Elblag;Ol. Grudziadz;10;15;2,6667;8;15;2,3333;0,6667;0,5333;1,2;5,0
960;05/08/2023;15:30;ARGENTINA;PRIMERA C - ROUND 30;General Lamadrid;Puerto Nuevo;8;15;2,3333;10;15;2,0667;0,5333;0,6667;1,2;4,4
961;05/08/2023;05:00;WORLD;CLUB FRIENDLY;UCAM Murcia (Esp);La Union (Esp);8;15;1,8;10;15;1,9333;0,5333;0,6667;1,2;3,7333
962;05/08/2023;11:00;ENGLAND;CHAMPIONSHIP - ROUND 1;Middlesbrough;Millwall;9;15;2,5333;9;15;2,4;0,6;0,6;1,2;4,9333
963;05/08/2023;15:30;BRAZIL;SERIE B - ROUND 22;Avai;Criciuma;10;15;2,1333;8;15;1,9333;0,6667;0,5333;1,2;4,0666
964;05/08/2023;11:00;ENGLAND;CHAMPIONSHIP - ROUND 1;Stoke;Rotherham;9;15;2,0667;9;15;2,1333;0,6;0,6;1,2;4,2
965;05/08/2023;18:00;PANAMA;LPF - CLAUSURA - ROUND 3;Alianza;Miguelito;8;15;1,6667;10;15;2,0;0,5333;0,6667;1,2;3,6667
966;05/08/2023;06:00;WORLD;CLUB FRIENDLY;Jedinstvo Surcin (Srb);Jedinstvo SP (Srb);7;15;1,7333;10;15;2,0667;0,4667;0,6667;1,1334;3,8
967;05/08/2023;12:00;BULGARIA;THIRD LEAGUE - SOUTH-WEST - ROUND 1;Razlog;Oborishte;7;15;2,4;10;15;2,5333;0,4667;0,6667;1,1334;4,9333
968;05/08/2023;11:00;SCOTLAND;LEAGUE TWO - ROUND 1;Bonnyrigg Rose;Dumbarton;7;15;1,8;10;15;2,5333;0,4667;0,6667;1,1334;4,3333
969;05/08/2023;15:00;BRAZIL;SERIE D - PLAY OFFS - 1/16-FINALS;Athletic Club;Brasiliense;7;15;2,0;10;15;2,9333;0,4667;0,6667;1,1334;4,9333
970;05/08/2023;09:00;WORLD;CLUB FRIENDLY;Tenerife (Esp);Villarreal B (Esp);5;15;1,4;12;15;3,0667;0,3333;0,8;1,1333;4,4667
971;05/08/2023;10:00;POLAND;DIVISION 1 - ROUND 3;Legnica;Leczna;9;15;2,1333;8;15;1,9333;0,6;0,5333;1,1333;4,0666
972;05/08/2023;14:00;WORLD;CLUB FRIENDLY;SD Logrones (Esp);Mirandes (Esp);9;15;2,0;8;15;2,0;0,6;0,5333;1,1333;4,0
973;05/08/2023;17:30;COLOMBIA;PRIMERA B - CLAUSURA - ROUND 3;Orsomarso;Fortaleza;8;15;2,0667;9;15;2,2;0,5333;0,6;1,1333;4,2667
974;05/08/2023;12:00;UZBEKISTAN;SUPER LEAGUE - ROUND 15;Buxoro;Qizilqum;8;15;2,4;9;15;1,9333;0,5333;0,6;1,1333;4,3333
975;05/08/2023;14:45;BRAZIL;CAMPEONATO CARIOCA 2 - PLAY OFFS - SEMI-FINALS;Artsul;Sampaio Correa FE;11;15;2,4667;6;15;2,4;0,7333;0,4;1,1333;4,8667
976;05/08/2023;18:30;BRAZIL;SERIE A - ROUND 18;Goias;Fortaleza;9;15;2,2667;8;15;2,0;0,6;0,5333;1,1333;4,2667
977;05/08/2023;11:30;HUNGARY;HUNGARIAN CUP - 1/128-FINALS;Kecskemeti LC;Szeol;1;3;2,6667;12;15;2,9333;0,3333;0,8;1,1333;5,6
978;05/08/2023;06:30;WORLD;CLUB FRIENDLY;Racing Santander (Esp);Eibar (Esp);6;15;1,9333;11;15;2,1333;0,4;0,7333;1,1333;4,0666
979;05/08/2023;11:00;ENGLAND;NATIONAL LEAGUE NORTH - ROUND 1;Peterborough Sports;Scarborough;8;15;1,8667;9;15;2,6;0,5333;0,6;1,1333;4,4667
980;05/08/2023;12:00;KAZAKHSTAN;PREMIER LEAGUE - ROUND 18;Shakhter Karagandy;Atyrau;9;15;2,1333;8;15;1,7333;0,6;0,5333;1,1333;3,8666
981;05/08/2023;13:00;JORDAN;PREMIER LEAGUE - ROUND 1;Al Hussein;Shabab Al Ordon;8;15;2,0;9;15;2,4667;0,5333;0,6;1,1333;4,4667
982;05/08/2023;11:00;PARAGUAY;DIVISION INTERMEDIA - ROUND 20;Sp. Carapegua;2 de Mayo;8;15;2,0667;9;15;2,3333;0,5333;0,6;1,1333;4,4
983;05/08/2023;09:30;MALAWI;SUPER LEAGUE - ROUND 16;Mighty Tigers;Bangwe All Stars;6;15;1,2667;11;15;2,0;0,4;0,7333;1,1333;3,2667
984;05/08/2023;10:00;ZIMBABWE;PREMIER SOCCER LEAGUE - ROUND 18;GreenFuel;Yadah;9;15;1,8667;8;15;2,0667;0,6;0,5333;1,1333;3,9334
985;05/08/2023;20:10;COLOMBIA;PRIMERA A - CLAUSURA - ROUND 4;Pereira;Chico;7;15;1,5333;9;15;1,8;0,4667;0,6;1,0667;3,3333
986;05/08/2023;16:00;BRAZIL;COPA PAULISTA - ROUND 6;Gremio Prudente;Noroeste;2;5;1,4;10;15;2,2667;0,4;0,6667;1,0667;3,6667
987;05/08/2023;12:00;BELARUS;VYSSHAYA LIGA - ROUND 16;Slutsk;Energetik-BGU;10;15;2,3333;6;15;1,7333;0,6667;0,4;1,0667;4,0666
988;05/08/2023;10:00;SOUTH AFRICA;PREMIER LEAGUE - ROUND 1;Golden Arrows;Swallows;9;15;2,6;7;15;1,8;0,6;0,4667;1,0667;4,4
989;05/08/2023;13:30;BULGARIA;VTORA LIGA - ROUND 4;Litex Lovech;Montana;10;15;2,0667;6;15;2,0667;0,6667;0,4;1,0667;4,1334
990;05/08/2023;12:00;WORLD;CLUB FRIENDLY;Racing Santander (Esp);Amorebieta (Esp);6;15;1,9333;10;15;2,1333;0,4;0,6667;1,0667;4,0666
991;05/08/2023;18:30;BOLIVIA;DIVISION PROFESIONAL - ROUND 22;Independiente Petrolero;Aurora;8;15;2,0;8;15;2,2667;0,5333;0,5333;1,0666;4,2667
992;05/08/2023;10:00;ZIMBABWE;PREMIER SOCCER LEAGUE - ROUND 18;Platinum;Simba Bhora;8;15;1,7333;8;15;1,4667;0,5333;0,5333;1,0666;3,2
993;05/08/2023;17:00;BRAZIL;SERIE B - ROUND 22;Ituano;Guarani;8;15;1,8;8;15;1,8667;0,5333;0,5333;1,0666;3,6667
994;05/08/2023;22:20;COLOMBIA;PRIMERA A - CLAUSURA - ROUND 4;Ind. Medellin;Envigado;8;15;2,1333;8;15;1,6;0,5333;0,5333;1,0666;3,7333
995;05/08/2023;15:00;WORLD;CLUB FRIENDLY;Merida AD (Esp);Recreativo Huelva (Esp);9;15;2,2667;6;15;1,4667;0,6;0,4;1,0;3,7334
996;05/08/2023;11:30;HUNGARY;HUNGARIAN CUP - 1/128-FINALS;Sarbogard;Dombovari;3;3;4,3333;0;0;0;1,0;0;1,0;4,3333
997;05/08/2023;11:00;GERMANY;OBERLIGA NIEDERSACHSEN - ROUND 1;Eintracht Celle;Eilvese;15;15;4,2667;0;0;0;1,0;0;1,0;4,2667
998;05/08/2023;22:05;MEXICO;LIGA DE EXPANSION MX - APERTURA - ROUND 3;Cancun;Correcaminos;7;15;2,2;8;15;2,2667;0,4667;0,5333;1,0;4,4667
999;05/08/2023;11:30;HUNGARY;HUNGARIAN CUP - 1/128-FINALS;Kecel;Szarvasi;0;1;1,0;10;10;5,3;0,0;1,0;1,0;6,3
1000;05/08/2023;17:30;COLOMBIA;PRIMERA B - CLAUSURA - ROUND 3;Real Santander;Patriotas;8;15;1,6;7;15;1,2;0,5333;0,4667;1,0;2,8
1001;05/08/2023;19:00;CHILE;SEGUNDA DIVISION - ROUND 18;Arturo Fernandez Vial;Real San Joaquin;5;15;1,4667;10;15;2,2;0,3333;0,6667;1,0;3,6667
1002;05/08/2023;17:00;BRAZIL;SERIE D - PLAY OFFS - 1/16-FINALS;Bahia de Feira;Potiguar;6;15;1,6667;9;15;1,8667;0,4;0,6;1,0;3,5334
1003;05/08/2023;15:00;BRAZIL;SERIE D - PLAY OFFS - 1/16-FINALS;Hercilio Luz;Ferroviaria;8;15;2,2;7;15;1,9333;0,5333;0,4667;1,0;4,1333
1004;05/08/2023;12:00;BELGIUM;BELGIAN CUP - QUALIFICATION - 1/16-FINALS;Sint-Denijssport;NSeth Berchem;3;3;5,0;0;0;0;1,0;0;1,0;5,0
1005;05/08/2023;12:00;MEXICO;LIGA MX U23 - APERTURA - ROUND 2;Juarez U23;U.A.N.L.- Tigres U23;2;2;5,5;0;1;1,0;1,0;0,0;1,0;6,5
1006;05/08/2023;12:30;AUSTRIA;REGIONALLIGA WEST - TYROL - ROUND 2;FC Volders;SK St. Johann;0;1;1,0;3;3;4,3333;0,0;1,0;1,0;5,3333
1007;05/08/2023;12:00;RUSSIA;RUSSIA CUP WOMEN - QUARTER-FINALS;Chertanovo M. W;Lokomotiv Moscow W;6;15;1,4667;9;15;2,3333;0,4;0,6;1,0;3,8
1008;05/08/2023;19:10;ARGENTINA;PRIMERA B - CLAUSURA - ROUND 9;Argentino de Merlo;Dock Sud;7;15;1,7333;8;15;2,0;0,4667;0,5333;1,0;3,7333
1009;05/08/2023;05:00;WORLD;CLUB FRIENDLY;Orihuela (Esp);Seleccion AFE (Esp);8;15;2,1333;7;15;2,4667;0,5333;0,4667;1,0;4,6
1010;05/08/2023;11:30;HUNGARY;HUNGARIAN CUP - 1/128-FINALS;Jaszfenyszarui;Godollo;0;1;1,0;8;8;3,625;0,0;1,0;1,0;4,625
1011;05/08/2023;12:00;CZECH REPUBLIC;MORAVSKOSLEZSKY KP - ROUND 1;Dolni Datyne;Stonava;14;15;4,0;0;0;0;0,9333;0;0,9333;4,0
1012;05/08/2023;10:00;ZIMBABWE;PREMIER SOCCER LEAGUE - ROUND 18;Black Rhinos;Cranborne Bullets;8;15;1,6667;6;15;1,4667;0,5333;0,4;0,9333;3,1334
1013;05/08/2023;15:30;ARGENTINA;PRIMERA B - CLAUSURA - ROUND 9;Argentino de Quilmes;Deportivo Armenio;9;15;1,8667;5;15;1,2667;0,6;0,3333;0,9333;3,1334
1014;05/08/2023;12:10;ARGENTINA;PRIMERA NACIONAL - ROUND 25;Deportivo Madryn;Quilmes;5;15;1,6667;9;15;1,7333;0,3333;0,6;0,9333;3,4
1015;05/08/2023;10:00;ZIMBABWE;PREMIER SOCCER LEAGUE - ROUND 18;ZPC Kariba;Highlanders;9;15;2,3333;5;15;1,2;0,6;0,3333;0,9333;3,5333
1016;05/08/2023;11:30;HUNGARY;HUNGARIAN CUP - 1/128-FINALS;Csenger;Cigand SE;0;1;0,0;14;15;3,4;0,0;0,9333;0,9333;3,4
1017;05/08/2023;06:00;UKRAINE;YOUTH LEAGUE - ROUND 2;Dnipro-1 U19;Zhytomyr U19;13;15;2,8667;0;1;0,0;0,8667;0,0;0,8667;2,8667
1018;05/08/2023;15:30;MONTENEGRO;PRVA CRNOGORSKA LIGA - ROUND 3;Mladost DG;Mornar Bar;4;15;1,5333;9;15;2,6;0,2667;0,6;0,8667;4,1333
1019;05/08/2023;15:30;ARGENTINA;PRIMERA C - ROUND 30;Club Lujan;Berazategui;3;15;1,0;10;15;2,2;0,2;0,6667;0,8667;3,2
1020;05/08/2023;13:00;SWITZERLAND;1.LIGA CLASSIC GROUP 1;Chenois;Yverdon II;13;15;3,0;0;0;0;0,8667;0;0,8667;3,0
1021;05/08/2023;05:15;CZECH REPUBLIC;CFL - GROUP A - ROUND 1;Vltavin;Taborsko akademie;13;15;3,4667;0;0;0;0,8667;0;0,8667;3,4667
1022;05/08/2023;12:00;CZECH REPUBLIC;MORAVSKOSLEZSKY KP - ROUND 1;Brusperk;Krasne Pole;13;15;3,2667;0;0;0;0,8667;0;0,8667;3,2667
1023;05/08/2023;13:00;CZECH REPUBLIC;PLZENSKY KP - ROUND 1;Sokol Lhota;Kosutka Plzen;13;15;2,6667;0;0;0;0,8667;0;0,8667;2,6667
1024;05/08/2023;14:30;BELGIUM;BELGIAN CUP - QUALIFICATION - 1/16-FINALS;De Kempen;Tielt-Winge;13;15;3,8;0;0;0;0,8667;0;0,8667;3,8
1025;05/08/2023;11:00;WORLD;CLUB FRIENDLY;Horsham FC (Eng);Brighlingsea Regent (Eng);13;15;3,8667;0;0;0;0,8667;0;0,8667;3,8667
1026;05/08/2023;15:30;ARGENTINA;PRIMERA B - CLAUSURA - ROUND 9;Villa San Carlos;Ituzaingo;8;15;2,4;5;15;1,4667;0,5333;0,3333;0,8666;3,8667
1027;05/08/2023;12:00;WORLD;CLUB FRIENDLY;Paralimni (Cyp);Omonia Aradippou (Cyp);8;15;2,4;5;15;1,4667;0,5333;0,3333;0,8666;3,8667
1028;05/08/2023;14:00;ARGENTINA;PRIMERA B - CLAUSURA - ROUND 9;Acassuso;Talleres (R.E);6;15;1,2667;6;15;1,6;0,4;0,4;0,8;2,8667
1029;05/08/2023;15:30;ARGENTINA;PRIMERA C - ROUND 30;Laferrere;Leandro N. Alem;5;15;1,4667;7;15;1,7333;0,3333;0,4667;0,8;3,2
1030;05/08/2023;08:30;WORLD;CLUB FRIENDLY;Oberlausitz (Ger);Neusalza-Spremberg (Ger);12;15;3,4;0;0;0;0,8;0;0,8;3,4
1031;05/08/2023;06:00;WORLD;CLUB FRIENDLY;Dumiense (Por);Vizela U19 (Por);11;15;2,4;0;0;0;0,7333;0;0,7333;2,4
1032;05/08/2023;11:30;HUNGARY;HUNGARIAN CUP - 1/128-FINALS;Pecsvarad;Murakeresztur;5;7;3,2857;0;0;0;0,7143;0;0,7143;3,2857
1033;05/08/2023;11:30;HUNGARY;HUNGARIAN CUP - 1/128-FINALS;Balassagyarmat;Hajdusamsoni;10;15;2,5333;0;0;0;0,6667;0;0,6667;2,5333
1034;05/08/2023;11:30;HUNGARY;HUNGARIAN CUP - 1/128-FINALS;Papai Perutz;DG Tat;8;15;2,5333;0;0;0;0,5333;0;0,5333;2,5333
1035;05/08/2023;06:00;INDIA;DURAND CUP;Bodoland FC;Rajasthan United;0;0;0;0;0;0;0;0;0;0
1036;05/08/2023;10:00;ARMENIA;FIRST LEAGUE - ROUND 2;Andranik;Ararat-Armenia 2;0;0;0;0;0;0;0;0;0;0
1037;05/08/2023;11:30;HUNGARY;HUNGARIAN CUP - 1/128-FINALS;Biri SE;Gesztely;0;0;0;0;0;0;0;0;0;0
1038;05/08/2023;14:00;HUNGARY;HUNGARIAN CUP - 1/128-FINALS;Csepel;Csor FC;0;0;0;0;0;0;0;0;0;0
1039;05/08/2023;15:30;BRAZIL;CAMPEONATO GOIANO 2 - ROUND 1;Centro Oeste;Jataiense;0;0;0;0;0;0;0;0;0;0
1040;05/08/2023;11:30;HUNGARY;HUNGARIAN CUP - 1/128-FINALS;Baracs;Nagyatadi;0;0;0;0;0;0;0;0;0;0
1041;05/08/2023;11:30;HUNGARY;HUNGARIAN CUP - 1/128-FINALS;Labatlani;Nadorvaros;0;0;0;0;0;0;0;0;0;0
1042;05/08/2023;18:00;COSTA RICA;LIGA DE ASCENSO - APERTURA - ROUND 2;Antioquia;ADR Jicaral;0;0;0;0;0;0;0;0;0;0
1043;05/08/2023;09:00;GERMANY;OBERLIGA NIEDERSACHSEN - ROUND 1;Meppen II;Heeslinger;0;0;0;0;0;0;0;0;0;0
1044;05/08/2023;18:00;HONDURAS;LIGA NACIONAL - APERTURA - ROUND 2;Genesis;Motagua;0;0;0;0;0;0;0;0;0;0
1045;05/08/2023;10:00;HUNGARY;HUNGARIAN CUP - 1/128-FINALS;Mezocsat;BKV Elore;0;0;0;0;0;0;0;0;0;0
1046;05/08/2023;11:30;HUNGARY;HUNGARIAN CUP - 1/128-FINALS;Apostag;Makoi;0;0;0;0;0;0;0;0;0;0
1047;05/08/2023;11:30;HUNGARY;HUNGARIAN CUP - 1/128-FINALS;Balatonfuredi USC;Rabapatyi;0;0;0;0;0;0;0;0;0;0
1048;05/08/2023;12:00;BULGARIA;THIRD LEAGUE - SOUTH-EAST - ROUND 1;Sekirovo Rakovski;Levski Karlovo;0;0;0;0;0;0;0;0;0;0
